,Timestamp,Eixo X,Eixo Y,Eixo Z
0,3.378279209136963,0.008301,0.000244,1.076660
1,3.3862576484680176,0.052246,0.029785,1.094482
2,3.392244338989258,0.029785,0.045410,1.050049
3,3.396230459213257,0.031250,-0.010986,1.085938
4,3.401216745376587,0.044922,-0.004395,1.090820
5,3.4282612800598145,0.014648,-0.030273,1.109375
6,3.4402270317077637,0.037354,0.028076,1.119873
7,3.451199769973755,0.015137,0.028320,1.079102
8,3.458178997039795,0.035156,0.050781,1.090332
9,3.4631667137145996,0.012451,0.008789,1.062256
10,3.480192184448242,0.032715,0.015625,1.073975
11,3.496145725250244,0.013672,-0.011963,1.076172
12,3.502420425415039,0.059570,0.010010,1.104248
13,3.5084116458892822,0.018311,-0.005859,1.077637
14,3.516853094100952,0.042480,0.017578,1.110596
15,3.5338234901428223,0.029053,0.038086,1.067627
16,3.5477797985076904,0.021973,0.019287,1.079590
17,3.5517663955688477,0.037109,0.021973,1.074219
18,3.555755853652954,0.026123,0.020508,1.071777
19,3.560743808746338,0.021729,0.029785,1.088623
20,3.5647313594818115,0.045898,0.015625,1.084229
21,3.5667269229888916,0.034424,0.018555,1.094971
22,3.5697197914123535,0.028564,0.046143,1.084717
23,3.578921318054199,0.014648,0.013672,1.075439
24,3.587904691696167,0.019531,0.039062,1.084229
25,3.5984745025634766,0.015869,0.021973,1.063477
26,3.6068997383117676,0.020020,0.022705,1.090820
27,3.6259326934814453,0.025635,0.039307,1.083496
28,3.636898994445801,0.012695,0.026123,1.077393
29,3.6448850631713867,0.030029,0.030273,1.086426
30,3.6548871994018555,0.032471,0.038818,1.074707
31,3.6628286838531494,0.029785,0.012695,1.098633
32,3.6668176651000977,0.039551,0.028320,1.068848
33,3.669809103012085,0.036377,0.007080,1.096680
34,3.6718039512634277,0.039062,0.042480,1.075195
35,3.6777894496917725,0.029541,0.010254,1.076172
36,3.6879141330718994,0.041260,-0.002441,1.080322
37,3.696915626525879,0.030762,0.008789,1.079590
38,3.7019028663635254,0.045654,0.024414,1.085449
39,3.7069342136383057,0.037842,0.020508,1.096191
40,3.711928367614746,0.028320,0.016113,1.073486
41,3.7212395668029785,0.027344,0.038818,1.079346
42,3.736250877380371,0.040771,0.007080,1.075928
43,3.7431976795196533,0.017090,0.011230,1.072998
44,3.767197847366333,0.033447,0.034424,1.084961
45,3.778197765350342,0.036377,0.021973,1.067627
46,3.783189535140991,0.030273,0.029541,1.074951
47,3.7871780395507812,0.045166,0.028320,1.094238
48,3.7921297550201416,0.041504,0.028076,1.087891
49,3.795156240463257,0.040527,0.020020,1.076904
50,3.7981467247009277,0.024170,0.007568,1.072998
51,3.8001456260681152,0.025635,0.026855,1.081787
52,3.8030996322631836,0.028809,0.024170,1.072266
53,3.8061301708221436,0.030518,0.014893,1.071045
54,3.8100812435150146,0.000732,0.003662,1.062012
55,3.8131117820739746,0.041992,0.035645,1.075928
56,3.8151066303253174,0.037354,0.009766,1.077148
57,3.8180980682373047,0.052734,0.023682,1.074707
58,3.8200924396514893,0.030762,0.013184,1.059814
59,3.823084831237793,0.033691,0.020264,1.071289
60,3.828036308288574,0.051758,0.038086,1.080078
61,3.8310635089874268,0.014404,0.032227,1.062744
62,3.833059072494507,0.029297,0.011230,1.087402
63,3.8370096683502197,0.040771,0.015625,1.082764
64,3.844229221343994,0.015625,0.019531,1.076904
65,3.850302219390869,0.036865,0.014404,1.078613
