,Timestamp,Eixo X,Eixo Y,Eixo Z
0,386.4358515739441,0.110352,-0.004395,1.004639
1,386.60996079444885,-0.043213,-0.134033,1.123291
2,386.62395453453064,0.133301,-0.216553,0.984619
3,386.6245024204254,0.117432,-0.151367,1.136475
4,386.6401720046997,0.162109,0.138184,1.094727
5,386.6401720046997,0.028076,-0.036865,0.990234
6,386.6401720046997,-0.074707,0.058594,1.063721
7,386.6596050262451,0.067871,-0.059082,1.036133
8,386.66362953186035,0.061279,0.021484,1.069580
9,386.6666250228882,-0.024170,-0.145996,1.153564
10,386.6695783138275,0.090820,-0.007080,1.034912
11,386.67256927490234,0.025146,-0.000488,1.064697
12,386.73453307151794,0.084961,0.030762,1.042236
13,386.74958872795105,-0.093506,0.077637,1.032715
14,386.74958872795105,-0.035156,-0.031738,1.077637
15,386.74958872795105,-0.043945,-0.058594,1.093750
16,386.74958872795105,0.022217,0.122559,1.036865
17,386.7667956352234,-0.003174,-0.018311,1.147949
18,386.7717788219452,0.072021,0.052490,1.076172
19,386.77477073669434,0.108398,-0.024414,1.056396
20,386.7767653465271,0.110840,-0.069824,1.068359
21,386.80219173431396,-0.003174,0.004639,1.136230
22,386.80219173431396,-0.076172,-0.063477,1.113281
23,386.80219173431396,0.062500,0.133301,1.123535
24,386.80219173431396,-0.062012,-0.106689,1.095215
25,386.8178527355194,0.155762,-0.083496,1.010254
26,386.8178527355194,0.125244,-0.116211,1.078613
27,386.8178527355194,0.015625,-0.105957,1.027100
28,386.8178527355194,0.068115,0.117676,1.200195
29,386.8178527355194,0.052490,0.015625,0.964844
30,386.8178527355194,0.062744,-0.096680,1.020752
31,386.8334743976593,-0.065918,-0.238037,1.222168
32,386.8334743976593,0.136230,0.013428,1.012207
33,386.8334743976593,0.076660,0.115967,1.114014
34,386.86836433410645,-0.009277,0.025635,1.036377
35,386.8720934391022,-0.055908,0.009277,1.052734
36,386.8740887641907,0.036133,0.090088,1.094238
37,386.8770797252655,0.082520,-0.047119,0.995850
38,386.87907457351685,0.101074,0.050049,1.057861
39,386.88406014442444,0.048584,-0.029297,1.082275
40,386.89165353775024,-0.008545,0.008789,1.133545
41,386.89464807510376,-0.001465,-0.033691,1.087646
42,386.89664244651794,0.015381,0.005127,1.046631
43,386.89963459968567,0.149414,0.018799,0.994873
44,386.9349727630615,0.019775,-0.060547,1.032227
45,386.9349727630615,0.056152,0.139160,1.102539
46,386.9349727630615,-0.039062,-0.185547,0.982910
47,386.9349727630615,0.083740,0.038574,1.153564
48,386.9349727630615,0.006104,-0.024170,1.036621
49,386.999388217926,0.110596,-0.018066,1.112305
50,386.999388217926,0.036377,-0.138916,1.000488
51,386.999388217926,0.081543,0.000488,1.190430
52,387.0332248210907,-0.026611,-0.116455,1.063477
53,387.03629422187805,0.151367,0.208740,1.081543
54,387.03629422187805,-0.011475,0.017822,1.012695
55,387.03629422187805,0.000977,-0.057861,1.178223
56,387.03629422187805,-0.006836,-0.097168,1.000000
57,387.05749130249023,0.083252,-0.073486,1.127197
58,387.06047916412354,0.042725,-0.081055,1.026611
59,387.06247425079346,0.027832,-0.191650,1.099121
60,387.065465927124,0.060303,0.062500,1.070801
61,387.0853810310364,0.140869,0.108887,1.006592
62,387.10100293159485,0.135498,-0.026855,1.091797
63,387.10100293159485,0.074463,0.019531,0.916992
64,387.10100293159485,-0.001953,-0.075439,1.184570
65,387.10100293159485,-0.013672,0.032227,1.010742
66,387.10100293159485,0.020020,0.040771,1.054688
67,387.1166248321533,0.027100,-0.073975,1.081055
68,387.1166248321533,0.117920,0.160645,1.083008
69,387.1166248321533,0.024658,-0.062012,1.053223
70,387.1166248321533,0.206299,-0.065186,1.058594
71,387.1166248321533,0.079834,-0.123535,1.018555
72,387.1552596092224,0.052734,0.024170,1.121582
73,387.1582534313202,-0.015869,-0.032959,1.010742
74,387.1612460613251,0.021484,-0.042725,1.024902
75,387.1632409095764,0.048584,0.032227,1.105225
76,387.16623520851135,0.071533,0.010498,1.020508
77,387.1692271232605,0.095459,0.013184,1.102295
78,387.18419194221497,-0.054688,-0.093750,1.026367
79,387.1848659515381,0.145752,0.107178,0.969238
80,387.1848659515381,0.107910,0.053467,1.082031
81,387.1848659515381,0.070801,-0.069824,0.982666
82,387.1848659515381,-0.011963,-0.031982,1.101318
