,Timestamp,Eixo X,Eixo Y,Eixo Z
0,9.402862310409546,0.095459,0.046143,1.077881
1,9.426849126815796,-0.022217,0.009277,1.057617
2,9.442843198776245,0.162598,0.003418,1.143066
3,9.458832025527954,0.032715,-0.166504,1.004395
4,9.482814311981201,0.051025,-0.101074,1.095215
5,9.506794691085815,0.029053,0.187012,1.057129
6,9.514824867248535,0.061279,-0.094482,1.091309
7,9.514824867248535,0.027100,0.157471,0.998535
8,9.522783279418945,-0.034424,0.122559,1.132324
9,9.530779361724854,-0.035156,-0.125488,1.137207
10,9.538771390914917,0.144531,0.100586,1.173584
11,9.546765089035034,0.051758,-0.118896,0.972168
12,9.546765089035034,-0.016846,-0.096436,1.051514
13,9.562758922576904,0.114990,-0.022949,1.111816
14,9.562758922576904,-0.054688,-0.021484,0.961182
15,9.570750713348389,0.073730,0.210938,1.195068
16,9.57874608039856,-0.104248,0.093262,0.881348
17,9.586777687072754,0.180420,0.026123,1.213379
18,9.594735622406006,0.033691,-0.134766,1.103516
19,9.60273289680481,-0.055664,-0.011475,1.028076
20,9.610723495483398,0.096436,-0.025635,1.127197
21,9.610723495483398,-0.006348,0.060059,1.024658
22,9.618754148483276,0.062500,0.000244,1.084717
23,9.62671422958374,-0.090088,0.193848,1.171875
24,9.634743452072144,-0.020996,0.115967,1.030029
25,9.642702341079712,0.197510,0.024170,1.084717
26,9.642702341079712,-0.054443,-0.114990,0.976318
27,9.650700569152832,0.072998,0.008545,1.116211
28,9.658697128295898,0.032471,-0.020264,1.090820
29,9.666685819625854,-0.008545,0.159424,1.015625
30,9.674681425094604,-0.017334,0.025146,1.143311
31,9.6826753616333,-0.071289,-0.103027,1.101562
32,9.690679550170898,0.032959,0.085205,0.998779
33,9.698667764663696,0.073486,-0.003174,1.127686
34,9.698667764663696,0.129150,0.086914,0.974365
35,9.706658124923706,-0.050293,0.065430,1.021484
36,9.706658124923706,-0.033936,-0.096436,1.131104
37,9.714655637741089,0.101074,0.107178,1.159912
38,9.714655637741089,-0.145508,-0.183105,0.919189
39,9.714655637741089,0.237061,0.036621,1.292480
40,9.722647666931152,-0.083252,-0.033936,0.989990
41,9.722647666931152,0.119873,0.212158,1.205078
42,9.73067855834961,0.034180,0.116699,0.927490
43,9.73067855834961,0.009277,-0.109131,1.181885
44,9.73067855834961,-0.059326,-0.168457,0.965820
45,9.738656520843506,0.062012,0.126953,0.958984
46,9.738656520843506,0.184326,0.179443,1.206787
47,9.74663233757019,-0.079590,-0.086914,0.827637
48,9.74663233757019,0.186035,-0.199951,1.232422
49,9.74663233757019,0.177979,-0.040527,0.765137
50,9.75462818145752,0.070312,-0.255615,1.191895
51,9.75462818145752,-0.167969,0.168213,1.004150
52,9.762662172317505,0.220947,0.092285,1.348877
53,9.762662172317505,-0.042480,-0.073730,0.914062
54,9.762662172317505,0.032715,-0.100098,0.944336
55,9.770617485046387,-0.027344,-0.158691,1.211426
56,9.770617485046387,0.068115,0.126221,0.926270
57,9.77865195274353,0.045898,0.171631,1.187500
58,9.77865195274353,-0.207764,0.037354,1.079102
59,9.77865195274353,0.036621,0.033203,0.902832
60,9.786606788635254,0.091797,-0.277588,1.150146
61,9.786606788635254,0.139893,0.319580,0.927490
62,9.79463529586792,-0.230469,0.187500,1.180908
63,9.79463529586792,-0.172852,0.010498,1.201660
64,9.79463529586792,-0.109375,-0.217529,1.070557
65,9.80259370803833,0.221924,0.027588,1.001221
66,9.80259370803833,-0.204834,-0.112793,1.074463
67,9.810590028762817,-0.027832,-0.212646,1.429443
68,9.810590028762817,0.147461,0.326416,1.284180
69,9.810590028762817,-0.430420,0.130859,0.690674
70,9.818588972091675,0.273926,0.083984,1.000488
71,9.82657790184021,-0.121582,-0.138916,1.292480
72,9.842606782913208,0.270508,0.383057,1.138184
73,9.842606782913208,-0.152100,-0.247559,1.065674
74,9.842606782913208,0.196533,0.201416,1.247314
75,9.850561618804932,-0.079590,0.191162,0.593018
76,9.850561618804932,0.168945,-0.058594,1.617676
77,9.858591079711914,0.001465,0.069092,0.588623
78,9.858591079711914,0.087891,0.054932,1.178467
79,9.866551160812378,-0.045166,0.242432,1.108643
80,9.87489366531372,-0.365479,0.392090,0.965088
81,9.87489366531372,-0.059082,-0.037109,0.953369
82,9.882542610168457,0.023682,-0.038086,1.214355
83,9.899141550064087,-0.045898,0.216064,0.939453
84,9.906558990478516,0.110596,-0.008545,1.353271
85,9.906558990478516,0.234619,-0.030762,0.628174
86,9.906558990478516,0.148682,0.079346,1.147705
87,9.91451907157898,-0.041016,-0.073975,0.904053
88,9.92293405532837,0.264404,0.267822,1.242432
89,9.92293405532837,-0.078613,-0.204590,0.556885
90,9.939180135726929,0.335938,0.092773,1.790283
91,9.939180135726929,-0.493164,-0.072754,0.563232
92,9.939180135726929,0.541260,-0.348389,1.189697
93,9.939180135726929,-0.151367,-0.109131,1.261719
94,9.954177618026733,0.038818,0.472900,0.889893
95,9.954177618026733,0.037109,-0.036865,1.031738
96,9.969802618026733,-0.076904,0.322998,0.958252
97,9.969802618026733,-0.103760,-0.319580,1.465820
98,9.985419034957886,-0.542236,-0.057861,0.487793
99,9.986214637756348,0.552246,0.069824,1.315674
100,9.994720220565796,0.028809,0.500000,0.925049
101,10.002206325531006,-0.501709,-0.031738,0.923828
102,10.010738849639893,0.183350,-0.600830,1.593750
103,10.010738849639893,-0.113770,-0.209229,0.894531
104,10.018736124038696,0.196777,0.390869,1.220947
105,10.022602558135986,0.095459,-0.139893,0.956055
106,10.022602558135986,-0.122070,0.064941,1.303467
107,10.03841233253479,0.090332,-0.106689,0.808838
108,10.03841233253479,-0.513672,-0.005371,0.789795
109,10.046637296676636,0.305176,-0.220215,1.680420
110,10.046637296676636,0.288818,-0.092773,0.899170
111,10.046637296676636,-0.186523,0.037842,0.895752
112,10.062262058258057,0.260742,-0.507080,1.550537
113,10.062262058258057,0.054443,0.223633,0.876465
114,10.077881097793579,0.320557,-0.031250,1.041748
115,10.077881097793579,0.341064,-0.019043,1.549805
116,10.077881097793579,-0.276123,0.203369,0.868896
117,10.102577686309814,0.195068,-0.032715,0.911865
118,10.102577686309814,0.349365,-0.110107,1.580322
119,10.10995888710022,-0.564697,-0.238770,0.607422
120,10.10995888710022,0.237549,0.121582,1.373779
121,10.117955446243286,0.218262,-0.131348,1.303711
122,10.126476287841797,-0.404785,0.019043,1.279541
123,10.13455605506897,0.213379,0.159912,0.986084
124,10.141974449157715,0.183838,-0.039795,0.834229
125,10.150867700576782,0.045654,0.223633,1.307861
126,10.150867700576782,-0.079590,0.179688,0.990479
127,10.150867700576782,0.050537,0.195801,0.892090
128,10.150867700576782,0.280762,0.238770,1.254639
129,10.167098760604858,-0.424316,-0.007080,0.945068
130,10.167098760604858,-0.010010,0.115479,1.076172
131,10.167098760604858,0.031494,0.137207,1.336914
132,10.182109355926514,-0.054688,0.334229,0.777344
133,10.182109355926514,0.150146,-0.268311,1.067627
134,10.19772982597351,0.301758,0.177734,0.885010
135,10.206440210342407,0.228760,0.265625,0.807373
136,10.206440210342407,-0.323730,0.025391,1.093994
137,10.214438438415527,0.143799,-0.057129,0.696533
138,10.222522258758545,-0.049072,-0.037598,1.535156
139,10.23078203201294,-0.232178,-0.114990,0.694580
140,10.23078203201294,0.139160,0.147705,0.788086
141,10.238998651504517,0.256592,-0.187256,1.617188
142,10.247195720672607,0.275391,-0.539795,0.881104
143,10.247195720672607,-0.433838,0.633789,0.674561
144,10.247195720672607,0.160645,-0.163086,1.471680
145,10.262816429138184,0.546387,-0.254639,0.941162
146,10.262816429138184,-0.225098,0.131104,1.306396
147,10.262816429138184,-0.568359,0.164062,0.660156
